path,type,size,permissions,modification_time,user,group,device_id,hard_links,special_device_id,inode,block_size,blocks,flags,generation,access_time,change_time,birth_time
2018_recent/2018-07/20/tweets2018-07-20-14-00.jsonl,file, 199.39M,rwxr-xr-x,2018-07-20T14:00:00Z,datalab1,datalab1,2065,1,0,232980583,4096,408352,0,0,2018-12-20T01:56:27Z,2018-12-19T23:36:45Z,2018-12-19T23:36:45Z
2018_recent/2018-07/20/tweets2018-07-20-15-00.jsonl,file, 215.53M,rwxr-xr-x,2018-07-20T15:00:00Z,datalab1,datalab1,2065,1,0,232980595,4096,441400,0,0,2018-12-20T01:56:15Z,2018-12-19T23:36:45Z,2018-12-19T23:36:45Z
2018_recent/2018-07/20/tweets2018-07-20-16-00.jsonl,file, 212.94M,rwxr-xr-x,2018-07-20T16:00:00Z,datalab1,datalab1,2065,1,0,232980581,4096,436112,0,0,2018-12-20T01:56:12Z,2018-12-19T23:36:45Z,2018-12-19T23:36:45Z
2018_recent/2018-07/20/tweets2018-07-20-17-00.jsonl,file, 202.84M,rwxr-xr-x,2018-07-20T17:00:00Z,datalab1,datalab1,2065,1,0,232980597,4096,415424,0,0,2018-12-20T01:56:17Z,2018-12-19T23:36:45Z,2018-12-19T23:36:45Z
2018_recent/2018-07/20/tweets2018-07-20-18-00.jsonl,file, 205.62M,rwxr-xr-x,2018-07-20T18:00:00Z,datalab1,datalab1,2065,1,0,232980585,4096,421120,0,0,2018-12-20T01:56:03Z,2018-12-19T23:36:45Z,2018-12-19T23:36:45Z
2018_recent/2018-07/20/tweets2018-07-20-19-00.jsonl,file, 198.15M,rwxr-xr-x,2018-07-20T19:00:00Z,datalab1,datalab1,2065,1,0,232980584,4096,405808,0,0,2018-12-20T01:56:36Z,2018-12-19T23:36:45Z,2018-12-19T23:36:45Z
2018_recent/2018-07/20/tweets2018-07-20-20-00.jsonl,file, 179.14M,rwxr-xr-x,2018-07-20T20:00:00Z,datalab1,datalab1,2065,1,0,232980590,4096,366880,0,0,2018-12-20T01:55:57Z,2018-12-19T23:36:45Z,2018-12-19T23:36:45Z
2018_recent/2018-07/20/tweets2018-07-20-21-00.jsonl,file, 186.61M,rwxr-xr-x,2018-07-20T21:00:00Z,datalab1,datalab1,2065,1,0,232980586,4096,382176,0,0,2018-12-20T01:56:21Z,2018-12-19T23:36:45Z,2018-12-19T23:36:45Z
2018_recent/2018-07/20/tweets2018-07-20-22-00.jsonl,file, 174.45M,rwxr-xr-x,2018-07-20T22:00:00Z,datalab1,datalab1,2065,1,0,232980587,4096,357272,0,0,2018-12-20T01:55:59Z,2018-12-19T23:36:45Z,2018-12-19T23:36:45Z
2018_recent/2018-07/20/tweets2018-07-20-23-00.jsonl,file, 165.24M,rwxr-xr-x,2018-07-20T23:00:00Z,datalab1,datalab1,2065,1,0,232980598,4096,338416,0,0,2018-12-20T01:56:32Z,2018-12-19T23:36:45Z,2018-12-19T23:36:45Z
